Column1;BaWü$FID;BaWü$RS;BaWü$AGS;BaWü$SDV_RS;BaWü$GEN;BaWü$BEZ;BaWü$IBZ;BaWü$BEM;BaWü$SN_L;BaWü$EWZ;Sparkasse;Indikator;Kürzel;Zinsüberschuss;Provisionsüberschuss;Sonstige Erträge;Ertragsposition;Personalaufwand;Andere Verwaltungsaufwand;Sonstige Aufwendungen;Aufwandsposition;Jahresüberschuss vor Steuern;Ergebnis der normalen Geschäftstätigkeit;Bilanzsumme
396;5610;82165005052;8216052;82165005052;Steinmauern;Gemeinde;64;gemeinschaftsangehörig;8;3111;Sparkasse Rastatt-Gernsbach;41;SK RA;0,011809209;0,005508491;0,003187215;0,020504914;0,010806323;0,004767704;0,000349821;0,015923847;0,00098566;0,002001308;1713615375
397;5611;82165006028;8216028;82165006028;Lichtenau;Stadt;63;gemeinschaftsangehörig;8;4999;Sparkasse Hanauerland;26;SK HAN;0,009085762;0,006567679;0,001947819;0,017601261;0,009014865;0,004690258;0,000126605;0,013831729;0,000473694;0,000585418;1462018226
398;5612;82165006063;8216063;82165006063;Rheinmünster;Gemeinde;64;gemeinschaftsangehörig;8;6876;Sparkasse Bühl;23;SK BÜHL;0,012133338;0,006189836;0,00274253;0,021065703;0,00934151;0,005277821;0,001628382;0,016247713;0,00055756;0,000836925;1041151660
399;5613;82165007022;8216022;82165007022;Hügelsheim;Gemeinde;64;gemeinschaftsangehörig;8;5189;Sparkasse Rastatt-Gernsbach;41;SK RA;0,011809209;0,005508491;0,003187215;0,020504914;0,010806323;0,004767704;0,000349821;0,015923847;0,00098566;0,002001308;1713615375
400;5614;82165007049;8216049;82165007049;Sinzheim;Gemeinde;64;gemeinschaftsangehörig;8;11223;Sparkasse Bühl;23;SK BÜHL;0,012133338;0,006189836;0,00274253;0,021065703;0,00934151;0,005277821;0,001628382;0,016247713;0,00055756;0,000836925;1041151660
401;5615;82210000000;8221000;82210000000;Heidelberg;Stadt;60;kreisfrei;8;160601;Sparkasse Heidelberg;28;SK HD;0,01412361;0,005134436;0,002940022;0,022198068;0,009726227;0,004800363;0,000752912;0,015279502;0,000754441;0,003081226;7936809412
402;5616;82220000000;8222000;82220000000;Mannheim;Stadt;60;kreisfrei;8;307997;Sparkasse Rhein Neckar Nord;42;SK RNN;0,012451818;0,006615467;0,002943607;0,022010892;0,010636686;0,005617121;0,000580443;0,01683425;0,000827439;0,00124784;5149038402
403;5617;82250014014;8225014;82250014014;Buchen (Odenwald);Stadt;61;--;8;17851;Sparkasse Neckertal-Odenwald;37;SK NECKAR;0,010803696;0,005263786;0,002747881;0,018815363;0,009663591;0,004831974;0,000350681;0,014846247;0,00061198;0,000961191;2356902600
404;5618;82250060060;8225060;82250060060;Mudau;Gemeinde;62;--;8;4917;Sparkasse Neckertal-Odenwald;37;SK NECKAR;0,010803696;0,005263786;0,002747881;0,018815363;0,009663591;0,004831974;0,000350681;0,014846247;0,00061198;0,000961191;2356902600
405;5619;82255001032;8225032;82255001032;Hardheim;Gemeinde;64;gemeinschaftsangehörig;8;6735;Sparkasse Tauberfranken;48;SK Tauber;0,011530991;0,005957796;0,002797691;0,020286478;0,010018668;0,004884438;0,000687811;0,015590917;0,000142076;0,00115291;2834530175
406;5620;82255001039;8225039;82255001039;Höpfingen;Gemeinde;64;gemeinschaftsangehörig;8;2983;Sparkasse Tauberfranken;48;SK Tauber;0,011530991;0,005957796;0,002797691;0,020286478;0,010018668;0,004884438;0,000687811;0,015590917;0,000142076;0,00115291;2834530175
407;5621;82255001109;8225109;82255001109;Walldürn;Stadt;63;gemeinschaftsangehörig;8;11528;Sparkasse Neckertal-Odenwald;37;SK NECKAR;0,010803696;0,005263786;0,002747881;0,018815363;0,009663591;0,004831974;0,000350681;0,014846247;0,00061198;0,000961191;2356902600
408;5622;82255002033;8225033;82255002033;Haßmersheim;Gemeinde;64;gemeinschaftsangehörig;8;5000;Sparkasse Neckertal-Odenwald;37;SK NECKAR;0,010803696;0,005263786;0,002747881;0,018815363;0,009663591;0,004831974;0,000350681;0,014846247;0,00061198;0,000961191;2356902600
409;5623;82255002042;8225042;82255002042;Hüffenhardt;Gemeinde;64;gemeinschaftsangehörig;8;2077;Sparkasse Neckertal-Odenwald;37;SK NECKAR;0,010803696;0,005263786;0,002747881;0,018815363;0,009663591;0,004831974;0,000350681;0,014846247;0,00061198;0,000961191;2356902600
410;5624;82255003002;8225002;82255003002;Aglasterhausen;Gemeinde;64;gemeinschaftsangehörig;8;4873;Sparkasse Neckertal-Odenwald;37;SK NECKAR;0,010803696;0,005263786;0,002747881;0,018815363;0,009663591;0,004831974;0,000350681;0,014846247;0,00061198;0,000961191;2356902600
411;5625;82255003068;8225068;82255003068;Neunkirchen;Gemeinde;64;gemeinschaftsangehörig;8;1830;Sparkasse Neckertal-Odenwald;37;SK NECKAR;0,010803696;0,005263786;0,002747881;0,018815363;0,009663591;0,004831974;0,000350681;0,014846247;0,00061198;0,000961191;2356902600
412;5626;82255003116;8225116;82255003116;Schwarzach;Gemeinde;64;gemeinschaftsangehörig;8;2878;Sparkasse Neckertal-Odenwald;37;SK NECKAR;0,010803696;0,005263786;0,002747881;0,018815363;0,009663591;0,004831974;0,000350681;0,014846247;0,00061198;0,000961191;2356902600
413;5627;82255004024;8225024;82255004024;Fahrenbach;Gemeinde;64;gemeinschaftsangehörig;8;2755;Sparkasse Neckertal-Odenwald;37;SK NECKAR;0,010803696;0,005263786;0,002747881;0,018815363;0,009663591;0,004831974;0,000350681;0,014846247;0,00061198;0,000961191;2356902600
414;5628;82255004052;8225052;82255004052;Limbach;Gemeinde;64;gemeinschaftsangehörig;8;4433;Sparkasse Neckertal-Odenwald;37;SK NECKAR;0,010803696;0,005263786;0,002747881;0,018815363;0,009663591;0,004831974;0,000350681;0,014846247;0,00061198;0,000961191;2356902600
415;5629;82255005058;8225058;82255005058;Mosbach;Stadt;63;gemeinschaftsangehörig;8;23288;Sparkasse Neckertal-Odenwald;37;SK NECKAR;0,010803696;0,005263786;0,002747881;0,018815363;0,009663591;0,004831974;0,000350681;0,014846247;0,00061198;0,000961191;2356902600
416;5630;82255005067;8225067;82255005067;Neckarzimmern;Gemeinde;64;gemeinschaftsangehörig;8;1498;Sparkasse Neckertal-Odenwald;37;SK NECKAR;0,010803696;0,005263786;0,002747881;0,018815363;0,009663591;0,004831974;0,000350681;0,014846247;0,00061198;0,000961191;2356902600
417;5631;82255005074;8225074;82255005074;Obrigheim;Gemeinde;64;gemeinschaftsangehörig;8;5264;Sparkasse Neckertal-Odenwald;37;SK NECKAR;0,010803696;0,005263786;0,002747881;0,018815363;0,009663591;0,004831974;0,000350681;0,014846247;0,00061198;0,000961191;2356902600
418;5632;82255005117;8225117;82255005117;Elztal;Gemeinde;64;gemeinschaftsangehörig;8;5908;Sparkasse Neckertal-Odenwald;37;SK NECKAR;0,010803696;0,005263786;0,002747881;0,018815363;0,009663591;0,004831974;0,000350681;0,014846247;0,00061198;0,000961191;2356902600
419;5633;82255006010;8225010;82255006010;Binau;Gemeinde;64;gemeinschaftsangehörig;8;1413;Sparkasse Neckertal-Odenwald;37;SK NECKAR;0,010803696;0,005263786;0,002747881;0,018815363;0,009663591;0,004831974;0,000350681;0,014846247;0,00061198;0,000961191;2356902600
420;5634;82255006064;8225064;82255006064;Neckargerach;Gemeinde;64;gemeinschaftsangehörig;8;2280;Sparkasse Neckertal-Odenwald;37;SK NECKAR;0,010803696;0,005263786;0,002747881;0,018815363;0,009663591;0,004831974;0,000350681;0,014846247;0,00061198;0,000961191;2356902600
421;5635;82255006113;8225113;82255006113;Zwingenberg;Gemeinde;64;gemeinschaftsangehörig;8;704;Sparkasse Neckertal-Odenwald;37;SK NECKAR;0,010803696;0,005263786;0,002747881;0,018815363;0,009663591;0,004831974;0,000350681;0,014846247;0,00061198;0,000961191;2356902600
422;5636;82255006118;8225118;82255006118;Waldbrunn;Gemeinde;64;gemeinschaftsangehörig;8;4760;Sparkasse Neckertal-Odenwald;37;SK NECKAR;0,010803696;0,005263786;0,002747881;0,018815363;0,009663591;0,004831974;0,000350681;0,014846247;0,00061198;0,000961191;2356902600
423;5637;82255007075;8225075;82255007075;Osterburken;Stadt;63;gemeinschaftsangehörig;8;6520;Sparkasse Neckertal-Odenwald;37;SK NECKAR;0,010803696;0,005263786;0,002747881;0,018815363;0,009663591;0,004831974;0,000350681;0,014846247;0,00061198;0,000961191;2356902600
424;5638;82255007082;8225082;82255007082;Rosenberg;Gemeinde;64;gemeinschaftsangehörig;8;2083;Sparkasse Neckertal-Odenwald;37;SK NECKAR;0,010803696;0,005263786;0,002747881;0,018815363;0,009663591;0,004831974;0,000350681;0,014846247;0,00061198;0,000961191;2356902600
425;5639;82255007114;8225114;82255007114;Ravenstein;Stadt;63;gemeinschaftsangehörig;8;2854;Sparkasse Neckertal-Odenwald;37;SK NECKAR;0,010803696;0,005263786;0,002747881;0,018815363;0,009663591;0,004831974;0,000350681;0,014846247;0,00061198;0,000961191;2356902600
426;5640;82255008009;8225009;82255008009;Billigheim;Gemeinde;64;gemeinschaftsangehörig;8;5920;Sparkasse Neckertal-Odenwald;37;SK NECKAR;0,010803696;0,005263786;0,002747881;0,018815363;0,009663591;0,004831974;0,000350681;0,014846247;0,00061198;0,000961191;2356902600
427;5641;82255008115;8225115;82255008115;Schefflenz;Gemeinde;64;gemeinschaftsangehörig;8;3930;Sparkasse Neckertal-Odenwald;37;SK NECKAR;0,010803696;0,005263786;0,002747881;0,018815363;0,009663591;0,004831974;0,000350681;0,014846247;0,00061198;0,000961191;2356902600
428;5642;82255009001;8225001;82255009001;Adelsheim;Stadt;63;gemeinschaftsangehörig;8;4935;Sparkasse Neckertal-Odenwald;37;SK NECKAR;0,010803696;0,005263786;0,002747881;0,018815363;0,009663591;0,004831974;0,000350681;0,014846247;0,00061198;0,000961191;2356902600
429;5643;82255009091;8225091;82255009091;Seckach;Gemeinde;64;gemeinschaftsangehörig;8;4159;Sparkasse Neckertal-Odenwald;37;SK NECKAR;0,010803696;0,005263786;0,002747881;0,018815363;0,009663591;0,004831974;0,000350681;0,014846247;0,00061198;0,000961191;2356902600
430;5644;82260009009;8226009;82260009009;Brühl;Gemeinde;62;--;8;14264;Sparkasse Heidelberg;28;SK HD;0,01412361;0,005134436;0,002940022;0,022198068;0,009726227;0,004800363;0,000752912;0,015279502;0,000754441;0,003081226;7936809412
431;5645;82260012012;8226012;82260012012;Dossenheim;Gemeinde;62;--;8;12477;Sparkasse Heidelberg;28;SK HD;0,01412361;0,005134436;0,002940022;0,022198068;0,009726227;0,004800363;0,000752912;0,015279502;0,000754441;0,003081226;7936809412
432;5646;82260018018;8226018;82260018018;Eppelheim;Stadt;61;--;8;15250;Sparkasse Heidelberg;28;SK HD;0,01412361;0,005134436;0,002940022;0,022198068;0,009726227;0,004800363;0,000752912;0,015279502;0,000754441;0,003081226;7936809412
433;5647;82260028028;8226028;82260028028;Heddesheim;Gemeinde;62;--;8;11464;Sparkasse Rhein Neckar Nord;42;SK RNN;0,012451818;0,006615467;0,002943607;0,022010892;0,010636686;0,005617121;0,000580443;0,01683425;0,000827439;0,00124784;5149038402
434;5648;82260036036;8226036;82260036036;Ilvesheim;Gemeinde;62;--;8;9222;Sparkasse Rhein Neckar Nord;42;SK RNN;0,012451818;0,006615467;0,002943607;0,022010892;0,010636686;0,005617121;0,000580443;0,01683425;0,000827439;0,00124784;5149038402
435;5649;82260037037;8226037;82260037037;Ketsch;Gemeinde;62;--;8;12758;Sparkasse Heidelberg;28;SK HD;0,01412361;0,005134436;0,002940022;0,022198068;0,009726227;0,004800363;0,000752912;0,015279502;0,000754441;0,003081226;7936809412
436;5650;82260038038;8226038;82260038038;Ladenburg;Stadt;61;--;8;11532;Sparkasse Rhein Neckar Nord;42;SK RNN;0,012451818;0,006615467;0,002943607;0,022010892;0,010636686;0,005617121;0,000580443;0,01683425;0,000827439;0,00124784;5149038402
437;5651;82260041041;8226041;82260041041;Leimen;Stadt;61;--;8;27055;Sparkasse Heidelberg;28;SK HD;0,01412361;0,005134436;0,002940022;0,022198068;0,009726227;0,004800363;0,000752912;0,015279502;0,000754441;0,003081226;7936809412
438;5652;82260060060;8226060;82260060060;Nußloch;Gemeinde;62;--;8;11324;Sparkasse Heidelberg;28;SK HD;0,01412361;0,005134436;0,002940022;0,022198068;0,009726227;0,004800363;0,000752912;0,015279502;0,000754441;0,003081226;7936809412
439;5653;82260062062;8226062;82260062062;Oftersheim;Gemeinde;62;--;8;12115;Sparkasse Heidelberg;28;SK HD;0,01412361;0,005134436;0,002940022;0,022198068;0,009726227;0,004800363;0,000752912;0,015279502;0,000754441;0,003081226;7936809412
440;5654;82260063063;8226063;82260063063;Plankstadt;Gemeinde;62;--;8;10224;Sparkasse Heidelberg;28;SK HD;0,01412361;0,005134436;0,002940022;0,022198068;0,009726227;0,004800363;0,000752912;0,015279502;0,000754441;0,003081226;7936809412
441;5655;82260076076;8226076;82260076076;Sandhausen;Gemeinde;62;--;8;15024;Sparkasse Heidelberg;28;SK HD;0,01412361;0,005134436;0,002940022;0,022198068;0,009726227;0,004800363;0,000752912;0,015279502;0,000754441;0,003081226;7936809412
442;5656;82260082082;8226082;82260082082;Schriesheim;Stadt;61;--;8;15008;Sparkasse Rhein Neckar Nord;42;SK RNN;0,012451818;0,006615467;0,002943607;0,022010892;0,010636686;0,005617121;0,000580443;0,01683425;0,000827439;0,00124784;5149038402
443;5657;82260084084;8226084;82260084084;Schwetzingen;Stadt;61;--;8;21546;Sparkasse Heidelberg;28;SK HD;0,01412361;0,005134436;0,002940022;0,022198068;0,009726227;0,004800363;0,000752912;0,015279502;0,000754441;0,003081226;7936809412
444;5658;82260095095;8226095;82260095095;Walldorf;Stadt;61;--;8;15565;Sparkasse Heidelberg;28;SK HD;0,01412361;0,005134436;0,002940022;0,022198068;0,009726227;0,004800363;0,000752912;0,015279502;0,000754441;0,003081226;7936809412
445;5659;82260096096;8226096;82260096096;Weinheim;Stadt;61;--;8;45114;Sparkasse Rhein Neckar Nord;42;SK RNN;0,012451818;0,006615467;0,002943607;0,022010892;0,010636686;0,005617121;0,000580443;0,01683425;0,000827439;0,00124784;5149038402
446;5660;82260103103;8226103;82260103103;St. Leon-Rot;Gemeinde;62;--;8;13668;Sparkasse Heidelberg;28;SK HD;0,01412361;0,005134436;0,002940022;0,022198068;0,009726227;0,004800363;0,000752912;0,015279502;0,000754441;0,003081226;7936809412
447;5661;82260105105;8226105;82260105105;Edingen-Neckarhausen;Gemeinde;62;--;8;14075;Sparkasse Rhein Neckar Nord;42;SK RNN;0,012451818;0,006615467;0,002943607;0,022010892;0,010636686;0,005617121;0,000580443;0,01683425;0,000827439;0,00124784;5149038402
448;5662;82260107107;8226107;82260107107;Hirschberg an der Bergstraße;Gemeinde;62;--;8;9964;Sparkasse Rhein Neckar Nord;42;SK RNN;0,012451818;0,006615467;0,002943607;0,022010892;0,010636686;0,005617121;0,000580443;0,01683425;0,000827439;0,00124784;5149038402
449;5663;82265001013;8226013;82265001013;Eberbach;Stadt;63;gemeinschaftsangehörig;8;14578;Sparkasse Neckertal-Odenwald;37;SK NECKAR;0,010803696;0,005263786;0,002747881;0,018815363;0,009663591;0,004831974;0,000350681;0,014846247;0,00061198;0,000961191;2356902600
450;5664;82265001081;8226081;82265001081;Schönbrunn;Gemeinde;64;gemeinschaftsangehörig;8;2853;Sparkasse Neckertal-Odenwald;37;SK NECKAR;0,010803696;0,005263786;0,002747881;0,018815363;0,009663591;0,004831974;0,000350681;0,014846247;0,00061198;0,000961191;2356902600
451;5665;82265002020;8226020;82265002020;Eschelbronn;Gemeinde;64;gemeinschaftsangehörig;8;2659;Sparkasse Kraichgau;34;SK Kraich;0,01243365;0,006058542;0,002545708;0,021037901;0,008853013;0,005118764;0,000370845;0,014342623;0,000381131;0,002110855;4266271422
452;5666;82265002048;8226048;82265002048;Mauer;Gemeinde;64;gemeinschaftsangehörig;8;3999;Sparkasse Heidelberg;28;SK HD;0,01412361;0,005134436;0,002940022;0,022198068;0,009726227;0,004800363;0,000752912;0,015279502;0,000754441;0,003081226;7936809412
453;5667;82265002049;8226049;82265002049;Meckesheim;Gemeinde;64;gemeinschaftsangehörig;8;5215;Sparkasse Heidelberg;28;SK HD;0,01412361;0,005134436;0,002940022;0,022198068;0,009726227;0,004800363;0,000752912;0,015279502;0,000754441;0,003081226;7936809412
454;5668;82265002086;8226086;82265002086;Spechbach;Gemeinde;64;gemeinschaftsangehörig;8;1724;Sparkasse Heidelberg;28;SK HD;0,01412361;0,005134436;0,002940022;0,022198068;0,009726227;0,004800363;0,000752912;0,015279502;0,000754441;0,003081226;7936809412
455;5669;82265002104;8226104;82265002104;Lobbach;Gemeinde;64;gemeinschaftsangehörig;8;2342;Sparkasse Heidelberg;28;SK HD;0,01412361;0,005134436;0,002940022;0,022198068;0,009726227;0,004800363;0,000752912;0,015279502;0,000754441;0,003081226;7936809412
456;5670;82265003031;8226031;82265003031;Hemsbach;Stadt;63;gemeinschaftsangehörig;8;12010;Sparkasse Rhein Neckar Nord;42;SK RNN;0,012451818;0,006615467;0,002943607;0,022010892;0,010636686;0,005617121;0,000580443;0,01683425;0,000827439;0,00124784;5149038402
457;5671;82265003040;8226040;82265003040;Laudenbach;Gemeinde;64;gemeinschaftsangehörig;8;6303;Sparkasse Rhein Neckar Nord;42;SK RNN;0,012451818;0,006615467;0,002943607;0,022010892;0,010636686;0,005617121;0,000580443;0,01683425;0,000827439;0,00124784;5149038402
458;5672;82265004003;8226003;82265004003;Altlußheim;Gemeinde;64;gemeinschaftsangehörig;8;6017;Sparkasse Heidelberg;28;SK HD;0,01412361;0,005134436;0,002940022;0,022198068;0,009726227;0,004800363;0,000752912;0,015279502;0,000754441;0,003081226;7936809412
459;5673;82265004032;8226032;82265004032;Hockenheim;Stadt;63;gemeinschaftsangehörig;8;21739;Sparkasse Heidelberg;28;SK HD;0,01412361;0,005134436;0,002940022;0,022198068;0,009726227;0,004800363;0,000752912;0,015279502;0,000754441;0,003081226;7936809412
460;5674;82265004059;8226059;82265004059;Neulußheim;Gemeinde;64;gemeinschaftsangehörig;8;7038;Sparkasse Heidelberg;28;SK HD;0,01412361;0,005134436;0,002940022;0,022198068;0,009726227;0,004800363;0,000752912;0,015279502;0,000754441;0,003081226;7936809412
461;5675;82265004068;8226068;82265004068;Reilingen;Gemeinde;64;gemeinschaftsangehörig;8;7574;Sparkasse Heidelberg;28;SK HD;0,01412361;0,005134436;0,002940022;0,022198068;0,009726227;0,004800363;0,000752912;0,015279502;0,000754441;0,003081226;7936809412
462;5676;82265005006;8226006;82265005006;Bammental;Gemeinde;64;gemeinschaftsangehörig;8;6545;Sparkasse Heidelberg;28;SK HD;0,01412361;0,005134436;0,002940022;0,022198068;0,009726227;0,004800363;0,000752912;0,015279502;0,000754441;0,003081226;7936809412
463;5677;82265005022;8226022;82265005022;Gaiberg;Gemeinde;64;gemeinschaftsangehörig;8;2356;Sparkasse Heidelberg;28;SK HD;0,01412361;0,005134436;0,002940022;0,022198068;0,009726227;0,004800363;0,000752912;0,015279502;0,000754441;0,003081226;7936809412
464;5678;82265005056;8226056;82265005056;Neckargemünd;Stadt;63;gemeinschaftsangehörig;8;13373;Sparkasse Heidelberg;28;SK HD;0,01412361;0,005134436;0,002940022;0,022198068;0,009726227;0,004800363;0,000752912;0,015279502;0,000754441;0,003081226;7936809412
465;5679;82265005097;8226097;82265005097;Wiesenbach;Gemeinde;64;gemeinschaftsangehörig;8;3127;Sparkasse Heidelberg;28;SK HD;0,01412361;0,005134436;0,002940022;0,022198068;0,009726227;0,004800363;0,000752912;0,015279502;0,000754441;0,003081226;7936809412
466;5680;82265006046;8226046;82265006046;Malsch;Gemeinde;64;gemeinschaftsangehörig;8;3545;Sparkasse Heidelberg;28;SK HD;0,01412361;0,005134436;0,002940022;0,022198068;0,009726227;0,004800363;0,000752912;0,015279502;0,000754441;0,003081226;7936809412
467;5681;82265006054;8226054;82265006054;Mühlhausen;Gemeinde;64;gemeinschaftsangehörig;8;8514;Sparkasse Heidelberg;28;SK HD;0,01412361;0,005134436;0,002940022;0,022198068;0,009726227;0,004800363;0,000752912;0,015279502;0,000754441;0,003081226;7936809412
468;5682;82265006065;8226065;82265006065;Rauenberg;Stadt;63;gemeinschaftsangehörig;8;8641;Sparkasse Heidelberg;28;SK HD;0,01412361;0,005134436;0,002940022;0,022198068;0,009726227;0,004800363;0,000752912;0,015279502;0,000754441;0,003081226;7936809412
469;5683;82265007027;8226027;82265007027;Heddesbach;Gemeinde;64;gemeinschaftsangehörig;8;466;Sparkasse Heidelberg;28;SK HD;0,01412361;0,005134436;0,002940022;0,022198068;0,009726227;0,004800363;0,000752912;0,015279502;0,000754441;0,003081226;7936809412
470;5684;82265007029;8226029;82265007029;Heiligkreuzsteinach;Gemeinde;64;gemeinschaftsangehörig;8;2615;Sparkasse Heidelberg;28;SK HD;0,01412361;0,005134436;0,002940022;0,022198068;0,009726227;0,004800363;0,000752912;0,015279502;0,000754441;0,003081226;7936809412
471;5685;82265007080;8226080;82265007080;Schönau;Stadt;63;gemeinschaftsangehörig;8;4447;Sparkasse Heidelberg;28;SK HD;0,01412361;0,005134436;0,002940022;0,022198068;0,009726227;0,004800363;0,000752912;0,015279502;0,000754441;0,003081226;7936809412
472;5686;82265007099;8226099;82265007099;Wilhelmsfeld;Gemeinde;64;gemeinschaftsangehörig;8;3180;Sparkasse Heidelberg;28;SK HD;0,01412361;0,005134436;0,002940022;0,022198068;0,009726227;0,004800363;0,000752912;0,015279502;0,000754441;0,003081226;7936809412
473;5687;82265008085;8226085;82265008085;Sinsheim;Stadt;63;gemeinschaftsangehörig;8;35439;Sparkasse Kraichgau;34;SK Kraich;0,01243365;0,006058542;0,002545708;0,021037901;0,008853013;0,005118764;0,000370845;0,014342623;0,000381131;0,002110855;4266271422
474;5688;82265008101;8226101;82265008101;Zuzenhausen;Gemeinde;64;gemeinschaftsangehörig;8;2203;Sparkasse Kraichgau;34;SK Kraich;0,01243365;0,006058542;0,002545708;0,021037901;0,008853013;0,005118764;0,000370845;0,014342623;0,000381131;0,002110855;4266271422
475;5689;82265008102;8226102;82265008102;Angelbachtal;Gemeinde;64;gemeinschaftsangehörig;8;5034;Sparkasse Kraichgau;34;SK Kraich;0,01243365;0,006058542;0,002545708;0,021037901;0,008853013;0,005118764;0,000370845;0,014342623;0,000381131;0,002110855;4266271422
